timestamp,setPoint,xAngVel,simSpeed,thrustPitch,xAngle,systemTime
297.000000,-0.349066,-0.151240,0.333333,-0.252517,-0.016232,6903.000000,
298.000000,-0.349066,-0.152136,0.500000,-0.252517,-0.016384,6905.000000,
299.000000,-0.349066,-0.153033,0.500000,-0.252517,-0.016537,6907.000000,
300.000000,-0.349066,-0.153930,0.500000,-0.252517,-0.016691,6910.000000,
301.000000,-0.349066,-0.154827,0.500000,-0.252517,-0.016846,6912.000000,
302.000000,-0.349066,-0.155724,0.500000,-0.252517,-0.017002,6914.000000,
303.000000,-0.349066,-0.156620,0.500000,-0.257394,-0.017158,6917.000000,
304.000000,-0.349066,-0.157517,0.333333,-0.257394,-0.017316,6920.000000,
305.000000,-0.349066,-0.158432,0.500000,-0.257394,-0.017474,6923.000000,
306.000000,-0.349066,-0.159347,0.500000,-0.257394,-0.017634,6925.000000,
307.000000,-0.349066,-0.160262,0.500000,-0.257394,-0.017794,6927.000000,
308.000000,-0.349066,-0.161176,0.500000,-0.257394,-0.017955,6930.000000,
309.000000,-0.349066,-0.162091,0.333333,-0.257394,-0.018117,6933.000000,
310.000000,-0.349066,-0.163006,0.200000,-0.257394,-0.018280,6939.000000,
311.000000,-0.349066,-0.163921,0.333333,-0.257394,-0.018444,6942.000000,
312.000000,-0.349066,-0.164835,0.333333,-0.257394,-0.018609,6946.000000,
313.000000,-0.349066,-0.165750,0.500000,-0.262005,-0.018775,6948.000000,
314.000000,-0.349066,-0.166665,0.500000,-0.262005,-0.018942,6951.000000,
315.000000,-0.349066,-0.167597,0.333333,-0.262005,-0.019109,6954.000000,
316.000000,-0.349066,-0.168529,0.500000,-0.262005,-0.019278,6957.000000,
317.000000,-0.349066,-0.169460,0.500000,-0.262005,-0.019447,6959.000000,
318.000000,-0.349066,-0.170392,0.500000,-0.262005,-0.019617,6962.000000,
319.000000,-0.349066,-0.171324,0.500000,-0.262005,-0.019789,6964.000000,
320.000000,-0.349066,-0.172256,0.500000,-0.262005,-0.019961,6966.000000,
321.000000,-0.349066,-0.173187,0.333333,-0.262005,-0.020134,6970.000000,
322.000000,-0.349066,-0.174119,0.500000,-0.262005,-0.020308,6972.000000,
323.000000,-0.349066,-0.175051,0.500000,-0.266345,-0.020483,6975.000000,
324.000000,-0.349066,-0.175983,0.500000,-0.266345,-0.020659,6977.000000,
325.000000,-0.349066,-0.176931,0.500000,-0.266345,-0.020836,6979.000000,
326.000000,-0.349066,-0.177878,0.500000,-0.266345,-0.021014,6982.000000,
327.000000,-0.349066,-0.178826,0.500000,-0.266345,-0.021193,6984.000000,
328.000000,-0.349066,-0.179774,0.333333,-0.266345,-0.021373,6987.000000,
329.000000,-0.349066,-0.180722,0.500000,-0.266345,-0.021554,6990.000000,
330.000000,-0.349066,-0.181670,0.500000,-0.266345,-0.021735,6992.000000,
331.000000,-0.349066,-0.182617,0.500000,-0.266345,-0.021918,6994.000000,
332.000000,-0.349066,-0.183565,0.500000,-0.266345,-0.022101,6997.000000,
333.000000,-0.349066,-0.184513,0.500000,-0.270411,-0.022286,6999.000000,
